step,RL_Agent,Mom_0,Mom_1,Mom_2,Mom_3,Mom_4,Mom_5,Mom_6,Mom_7,Mom_8,Mom_9,Mom_10,Mom_11,Mom_12,Mom_13,Mom_14
4166,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4167,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4168,11960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4169,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4170,11980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4171,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4172,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4173,11980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4174,11970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,11980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,11990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4177,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4178,12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4179,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4181,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,12010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4183,12020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4184,12030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4185,12040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,12050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4187,12060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4188,12060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4189,12070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4190,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4191,12080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4192,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4193,12090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4194,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4195,12100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4196,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4197,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4198,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4199,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4200,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4201,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4202,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4203,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4204,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4205,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4206,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4207,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4209,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4211,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4212,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4214,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4215,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4216,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4218,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4219,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4221,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4222,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4224,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4225,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4226,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4227,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4228,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4230,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4232,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4233,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4234,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4237,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4238,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4239,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4241,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4242,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4243,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4244,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4245,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4247,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4248,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4249,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4250,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4251,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4252,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4253,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4258,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4259,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4260,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4261,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4262,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4263,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4264,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4265,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4266,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4267,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4268,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4269,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4270,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4271,12110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4272,12120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4273,12130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4274,12140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4275,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4276,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4277,12150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4278,12160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4279,12170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4280,12180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4281,12190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4282,12200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4283,12210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4284,12220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4285,12230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4286,12240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4287,12250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4288,12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4289,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4290,12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4291,12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4292,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4293,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4294,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4295,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4296,12260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4297,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4298,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4299,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4300,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4301,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4302,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4303,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4304,12270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4305,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4306,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4307,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4308,12280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4309,12290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4310,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4311,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4312,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4316,12300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4317,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4322,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,12310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,12320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4330,12330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,12340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,12350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,12360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,12370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,12380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,12390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,12400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,12410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,12420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,12430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,12440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,12450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,12460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,12470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,12480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4363,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4365,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,12490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,12520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,12530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4375,12540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4376,12550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,12550,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,12560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4391,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,12570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,12580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,12590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,12600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4401,12610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,12620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,12630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,12640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,12650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,12660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4419,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,12670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,12680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,12690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,12700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,12710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4437,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,12720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,12730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,12740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4441,12750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4442,12760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4443,12770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,12780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,12790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4447,12800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4448,12810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,12820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,12820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4453,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4454,12830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4455,12840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,12860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,12860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,12850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,12860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,12870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,12880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4466,12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4467,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4468,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4469,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4470,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4495,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4498,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4504,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,12890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,12900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,12910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4517,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,12920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4526,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4530,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4531,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4533,12930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,12940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4535,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4537,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,12950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,12960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,12970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,12980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4542,12990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4545,13000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,13010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,13020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,13040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,13050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
